County ID,County Name,Precinct Code,Precinct Name,School District Code,School District Name,Number of Registered Voters,,,,,,,,,
53,Nobles,65,INDIAN LAKE TWP.,2907,ROUND LAKE-BREWSTER,90,,,,,,,,,
53,Nobles,65,INDIAN LAKE TWP.,518,WORTHINGTON,35,,,,,,,,,
53,Nobles,70,KINBRAE,505,FULDA,9,,,,,,,,,
53,Nobles,75,LARKIN TWP.,511,ADRIAN,113,,,,,,,,,
53,Nobles,75,LARKIN TWP.,518,WORTHINGTON,3,,,,,,,,,
53,Nobles,80,LEOTA TWP.,2169,MURRAY COUNTY CENTRAL,9,,,,,,,,,
53,Nobles,80,LEOTA TWP.,511,ADRIAN,24,,,,,,,,,
53,Nobles,80,LEOTA TWP.,581,EDGERTON,214,,,,,,,,,
53,Nobles,85,LISMORE,511,ADRIAN,129,,,,,,,,,
53,Nobles,90,LISMORE TWP.,2184,LUVERNE,10,,,,,,,,,
53,Nobles,90,LISMORE TWP.,511,ADRIAN,84,,,,,,,,,
53,Nobles,95,LITTLE ROCK TWP.,511,ADRIAN,64,,,,,,,,,
53,Nobles,95,LITTLE ROCK TWP.,514,ELLSWORTH,55,,,,,,,,,
53,Nobles,95,LITTLE ROCK TWP.,518,WORTHINGTON,6,,,,,,,,,
53,Nobles,100,LORAIN TWP.,2907,ROUND LAKE-BREWSTER,52,,,,,,,,,
53,Nobles,100,LORAIN TWP.,518,WORTHINGTON,138,,,,,,,,,
53,Nobles,105,OLNEY TWP.,511,ADRIAN,94,,,,,,,,,
53,Nobles,105,OLNEY TWP.,518,WORTHINGTON,2,,,,,,,,,
53,Nobles,110,RANSOM TWP.,514,ELLSWORTH,23,,,,,,,,,
53,Nobles,110,RANSOM TWP.,518,WORTHINGTON,99,,,,,,,,,
53,Nobles,115,ROUND LAKE,2907,ROUND LAKE-BREWSTER,209,,,,,,,,,
53,Nobles,120,RUSHMORE,518,WORTHINGTON,207,,,,,,,,,
53,Nobles,125,SEWARD TWP.,505,FULDA,120,,,,,,,,,
53,Nobles,125,SEWARD TWP.,518,WORTHINGTON,6,,,,,,,,,
53,Nobles,130,SUMMIT LAKE TWP.,518,WORTHINGTON,216,,,,,,,,,
53,Nobles,135,WESTSIDE TWP.,2184,LUVERNE,51,,,,,,,,,
53,Nobles,135,WESTSIDE TWP.,511,ADRIAN,67,,,,,,,,,
53,Nobles,140,WILMONT,511,ADRIAN,2,,,,,,,,,
53,Nobles,140,WILMONT,518,WORTHINGTON,193,,,,,,,,,
53,Nobles,145,WILMONT TWP.,2169,MURRAY COUNTY CENTRAL,2,,,,,,,,,
53,Nobles,145,WILMONT TWP.,505,FULDA,9,,,,,,,,,
53,Nobles,145,WILMONT TWP.,511,ADRIAN,83,,,,,,,,,
53,Nobles,145,WILMONT TWP.,518,WORTHINGTON,17,,,,,,,,,
53,Nobles,150,WORTHINGTON W-1 P-1,518,WORTHINGTON,538,,,,,,,,,
53,Nobles,155,WORTHINGTON W-1 P-2,518,WORTHINGTON,406,,,,,,,,,
53,Nobles,160,WORTHINGTON W-1 P-3,518,WORTHINGTON,321,,,,,,,,,
53,Nobles,165,WORTHINGTON W-1 P-4,518,WORTHINGTON,243,,,,,,,,,
53,Nobles,166,WORTHINGTON W-1 P-5,518,WORTHINGTON,540,,,,,,,,,
53,Nobles,170,WORTHINGTON W-2 P-1,518,WORTHINGTON,1056,,,,,,,,,
53,Nobles,175,WORTHINGTON W-2 P-2,518,WORTHINGTON,340,,,,,,,,,
53,Nobles,180,WORTHINGTON W-2 P-3,518,WORTHINGTON,354,,,,,,,,,
53,Nobles,185,WORTHINGTON W-2 P-4,518,WORTHINGTON,398,,,,,,,,,
53,Nobles,186,WORTHINGTON W-2 P-5,518,WORTHINGTON,724,,,,,,,,,
53,Nobles,190,WORTHINGTON TWP.,518,WORTHINGTON,200,,,,,,,,,
54,Norman,5,ADA W-1,2854,ADA-BORUP,497,,,,,,,,,
54,Norman,10,ADA W-2,2854,ADA-BORUP,505,,,,,,,,,
54,Norman,15,ANTHONY TWP.,2527,NORMAN COUNTY WEST,13,,,,,,,,,
54,Norman,15,ANTHONY TWP.,2854,ADA-BORUP,28,,,,,,,,,
54,Norman,20,BEAR PARK TWP.,2215,NORMAN COUNTY EAST,41,,,,,,,,,
54,Norman,20,BEAR PARK TWP.,599,FERTILE-BELTRAMI,70,,,,,,,,,
54,Norman,25,BORUP,2854,ADA-BORUP,40,,,,,,,,,
54,Norman,30,FLOM TWP.,2215,NORMAN COUNTY EAST,91,,,,,,,,,
54,Norman,30,FLOM TWP.,435,WAUBUN-OGEMA-WHITE EARTH,36,,,,,,,,,
54,Norman,35,FOSSUM TWP.,2215,NORMAN COUNTY EAST,77,,,,,,,,,
54,Norman,35,FOSSUM TWP.,432,MAHNOMEN,12,,,,,,,,,
54,Norman,40,GARY,2215,NORMAN COUNTY EAST,108,,,,,,,,,
54,Norman,45,GOOD HOPE TWP.,2527,NORMAN COUNTY WEST,19,,,,,,,,,
54,Norman,45,GOOD HOPE TWP.,2854,ADA-BORUP,6,,,,,,,,,
54,Norman,50,GREEN MEADOW TWP.,2215,NORMAN COUNTY EAST,21,,,,,,,,,
54,Norman,50,GREEN MEADOW TWP.,2854,ADA-BORUP,35,,,,,,,,,
54,Norman,55,HALSTAD,2527,NORMAN COUNTY WEST,283,,,,,,,,,
54,Norman,60,HALSTAD TWP.,2527,NORMAN COUNTY WEST,62,,,,,,,,,
54,Norman,65,HEGNE TWP.,2527,NORMAN COUNTY WEST,1,,,,,,,,,
54,Norman,65,HEGNE TWP.,2854,ADA-BORUP,26,,,,,,,,,
54,Norman,70,HENDRUM,2527,NORMAN COUNTY WEST,178,,,,,,,,,
54,Norman,75,HENDRUM TWP.,2527,NORMAN COUNTY WEST,54,,,,,,,,,
54,Norman,80,HOME LAKE TWP.,2215,NORMAN COUNTY EAST,69,,,,,,,,,
54,Norman,85,LAKE IDA TWP.,2215,NORMAN COUNTY EAST,38,,,,,,,,,
54,Norman,85,LAKE IDA TWP.,2854,ADA-BORUP,47,,,,,,,,,
54,Norman,90,LEE TWP.,2527,NORMAN COUNTY WEST,80,,,,,,,,,
54,Norman,90,LEE TWP.,2854,ADA-BORUP,2,,,,,,,,,
54,Norman,95,LOCKHART TWP.,2854,ADA-BORUP,28,,,,,,,,,
54,Norman,95,LOCKHART TWP.,599,FERTILE-BELTRAMI,5,,,,,,,,,
54,Norman,100,MCDONALDSVILLE TWP.,2854,ADA-BORUP,116,,,,,,,,,
54,Norman,105,MARY TWP.,2527,NORMAN COUNTY WEST,3,,,,,,,,,
54,Norman,105,MARY TWP.,2854,ADA-BORUP,49,,,,,,,,,
54,Norman,110,PERLEY,2527,NORMAN COUNTY WEST,61,,,,,,,,,
54,Norman,115,PLEASANT VIEW TWP.,2854,ADA-BORUP,71,,,,,,,,,
54,Norman,120,ROCKWELL TWP.,2215,NORMAN COUNTY EAST,8,,,,,,,,,
54,Norman,120,ROCKWELL TWP.,2854,ADA-BORUP,28,,,,,,,,,
54,Norman,125,SHELLY,592,CLIMAX-SHELLY,109,,,,,,,,,
54,Norman,130,SHELLY TWP.,2527,NORMAN COUNTY WEST,35,,,,,,,,,
54,Norman,130,SHELLY TWP.,592,CLIMAX-SHELLY,24,,,,,,,,,
54,Norman,135,SPRING CREEK TWP.,2215,NORMAN COUNTY EAST,15,,,,,,,,,
54,Norman,135,SPRING CREEK TWP.,599,FERTILE-BELTRAMI,30,,,,,,,,,
54,Norman,140,STRAND TWP.,2215,NORMAN COUNTY EAST,56,,,,,,,,,
54,Norman,145,SUNDAL TWP.,2215,NORMAN COUNTY EAST,39,,,,,,,,,
54,Norman,145,SUNDAL TWP.,599,FERTILE-BELTRAMI,34,,,,,,,,,
54,Norman,150,TWIN VALLEY,2215,NORMAN COUNTY EAST,383,,,,,,,,,
54,Norman,155,WAUKON TWP.,2215,NORMAN COUNTY EAST,45,,,,,,,,,
54,Norman,155,WAUKON TWP.,432,MAHNOMEN,10,,,,,,,,,
54,Norman,160,WILD RICE TWP.,2215,NORMAN COUNTY EAST,157,,,,,,,,,
54,Norman,165,WINCHESTER TWP.,2854,ADA-BORUP,32,,,,,,,,,
55,Olmsted,5,BYRON,531,BYRON,4022,,,,,,,,,
55,Olmsted,10,CASCADE TWP. P-1,535,ROCHESTER,1746,,,,,,,,,
55,Olmsted,11,CASCADE TWP. P-2A,535,ROCHESTER,190,,,,,,,,,
55,Olmsted,12,CASCADE TWP. P-3A,531,BYRON,104,,,,,,,,,
55,Olmsted,15,CHATFIELD,227,CHATFIELD,788,,,,,,,,,
55,Olmsted,20,DOVER,533,DOVER-EYOTA,465,,,,,,,,,
55,Olmsted,25,DOVER TWP.,533,DOVER-EYOTA,186,,,,,,,,,
55,Olmsted,25,DOVER TWP.,858,ST. CHARLES,72,,,,,,,,,
55,Olmsted,30,ELMIRA TWP.,227,CHATFIELD,223,,,,,,,,,
55,Olmsted,30,ELMIRA TWP.,533,DOVER-EYOTA,26,,,,,,,,,
55,Olmsted,30,ELMIRA TWP.,858,ST. CHARLES,21,,,,,,,,,
55,Olmsted,35,EYOTA,533,DOVER-EYOTA,1256,,,,,,,,,
55,Olmsted,40,EYOTA TWP.,227,CHATFIELD,18,,,,,,,,,
55,Olmsted,40,EYOTA TWP.,533,DOVER-EYOTA,328,,,,,,,,,
55,Olmsted,45,FARMINGTON TWP.,2899,PLAINVIEW-ELGIN-MILLVILLE,127,,,,,,,,,
55,Olmsted,45,FARMINGTON TWP.,535,ROCHESTER,156,,,,,,,,,
55,Olmsted,50,HAVERHILL TWP,2899,PLAINVIEW-ELGIN-MILLVILLE,4,,,,,,,,,
55,Olmsted,50,HAVERHILL TWP,535,ROCHESTER,1061,,,,,,,,,
55,Olmsted,55,HIGH FOREST TWP.,203,HAYFIELD,10,,,,,,,,,
55,Olmsted,55,HIGH FOREST TWP.,534,STEWARTVILLE,690,,,,,,,,,
55,Olmsted,55,HIGH FOREST TWP.,535,ROCHESTER,39,,,,,,,,,
55,Olmsted,60,KALMAR TWP.,531,BYRON,731,,,,,,,,,
55,Olmsted,60,KALMAR TWP.,535,ROCHESTER,88,,,,,,,,,
55,Olmsted,65,MARION TWP. P-1,533,DOVER-EYOTA,133,,,,,,,,,
55,Olmsted,65,MARION TWP. P-1,535,ROCHESTER,2641,,,,,,,,,
55,Olmsted,66,MARION TWP. P-2,535,ROCHESTER,11,,,,,,,,,
55,Olmsted,70,NEW HAVEN TWP.,255,PINE ISLAND,824,,,,,,,,,
55,Olmsted,70,NEW HAVEN TWP.,531,BYRON,67,,,,,,,,,
55,Olmsted,70,NEW HAVEN TWP.,535,ROCHESTER,64,,,,,,,,,
55,Olmsted,75,ORION TWP.,227,CHATFIELD,363,,,,,,,,,
55,Olmsted,75,ORION TWP.,533,DOVER-EYOTA,30,,,,,,,,,
55,Olmsted,80,ORONOCO,255,PINE ISLAND,393,,,,,,,,,
55,Olmsted,80,ORONOCO,535,ROCHESTER,733,,,,,,,,,
55,Olmsted,85,ORONOCO TWP.,255,PINE ISLAND,269,,,,,,,,,
55,Olmsted,85,ORONOCO TWP.,2805,ZUMBROTA-MAZEPPA,2,,,,,,,,,
55,Olmsted,85,ORONOCO TWP.,535,ROCHESTER,1433,,,,,,,,,
55,Olmsted,88,PINE ISLAND,255,PINE ISLAND,563,,,,,,,,,
55,Olmsted,90,PLEASANT GROVE TWP.,227,CHATFIELD,117,,,,,,,,,
55,Olmsted,90,PLEASANT GROVE TWP.,534,STEWARTVILLE,246,,,,,,,,,
55,Olmsted,90,PLEASANT GROVE TWP.,535,ROCHESTER,163,,,,,,,,,
55,Olmsted,95,QUINCY TWP.,2899,PLAINVIEW-ELGIN-MILLVILLE,77,,,,,,,,,
55,Olmsted,95,QUINCY TWP.,533,DOVER-EYOTA,59,,,,,,,,,
55,Olmsted,95,QUINCY TWP.,858,ST. CHARLES,75,,,,,,,,,
55,Olmsted,96,ROCHESTER W1 P1,535,ROCHESTER,928,,,,,,,,,
55,Olmsted,98,ROCHESTER W1 P2,535,ROCHESTER,1194,,,,,,,,,
55,Olmsted,100,ROCHESTER W1 P3,535,ROCHESTER,1966,,,,,,,,,
55,Olmsted,102,ROCHESTER W1 P4,535,ROCHESTER,628,,,,,,,,,
55,Olmsted,104,ROCHESTER W1 P5,535,ROCHESTER,1580,,,,,,,,,
55,Olmsted,106,ROCHESTER W1 P6,535,ROCHESTER,462,,,,,,,,,
55,Olmsted,108,ROCHESTER W1 P7,535,ROCHESTER,1983,,,,,,,,,
55,Olmsted,110,ROCHESTER W1 P8,535,ROCHESTER,1177,,,,,,,,,
55,Olmsted,112,ROCHESTER W1 P9,535,ROCHESTER,1458,,,,,,,,,
55,Olmsted,114,ROCHESTER W1 P10,534,STEWARTVILLE,22,,,,,,,,,
55,Olmsted,114,ROCHESTER W1 P10,535,ROCHESTER,1088,,,,,,,,,
55,Olmsted,116,ROCHESTER W1 P11,535,ROCHESTER,1203,,,,,,,,,
55,Olmsted,118,ROCHESTER W1 P12,534,STEWARTVILLE,15,,,,,,,,,
55,Olmsted,118,ROCHESTER W1 P12,535,ROCHESTER,345,,,,,,,,,
55,Olmsted,122,ROCHESTER W2 P1,535,ROCHESTER,1151,,,,,,,,,
55,Olmsted,124,ROCHESTER W2 P2,535,ROCHESTER,1881,,,,,,,,,
55,Olmsted,126,ROCHESTER W2 P3,535,ROCHESTER,1838,,,,,,,,,
55,Olmsted,128,ROCHESTER W2 P4,535,ROCHESTER,1474,,,,,,,,,
55,Olmsted,130,ROCHESTER W2 P5,535,ROCHESTER,1274,,,,,,,,,
55,Olmsted,132,ROCHESTER W2 P6,535,ROCHESTER,898,,,,,,,,,
55,Olmsted,134,ROCHESTER W2 P7,535,ROCHESTER,2092,,,,,,,,,
55,Olmsted,136,ROCHESTER W2 P8,535,ROCHESTER,1825,,,,,,,,,
55,Olmsted,140,ROCHESTER W3 P1,535,ROCHESTER,1417,,,,,,,,,
55,Olmsted,142,ROCHESTER W3 P2,535,ROCHESTER,1888,,,,,,,,,
55,Olmsted,144,ROCHESTER W3 P3,535,ROCHESTER,1246,,,,,,,,,
55,Olmsted,146,ROCHESTER W3 P4,535,ROCHESTER,1501,,,,,,,,,
55,Olmsted,148,ROCHESTER W3 P5,535,ROCHESTER,2826,,,,,,,,,
55,Olmsted,150,ROCHESTER W3 P6,535,ROCHESTER,1567,,,,,,,,,
55,Olmsted,152,ROCHESTER W3 P7,531,BYRON,44,,,,,,,,,
55,Olmsted,152,ROCHESTER W3 P7,535,ROCHESTER,2690,,,,,,,,,
55,Olmsted,154,ROCHESTER W4 P1,535,ROCHESTER,1921,,,,,,,,,
55,Olmsted,156,ROCHESTER W4 P2,535,ROCHESTER,732,,,,,,,,,
55,Olmsted,158,ROCHESTER W4 P3,535,ROCHESTER,952,,,,,,,,,
55,Olmsted,160,ROCHESTER W4 P4,535,ROCHESTER,1067,,,,,,,,,
55,Olmsted,162,ROCHESTER W4 P5,535,ROCHESTER,1372,,,,,,,,,
55,Olmsted,164,ROCHESTER W4 P6,535,ROCHESTER,513,,,,,,,,,
55,Olmsted,166,ROCHESTER W4 P7,535,ROCHESTER,1668,,,,,,,,,
55,Olmsted,168,ROCHESTER W4 P8,535,ROCHESTER,1317,,,,,,,,,
55,Olmsted,170,ROCHESTER W4 P9,535,ROCHESTER,293,,,,,,,,,
55,Olmsted,172,ROCHESTER W5 P1,535,ROCHESTER,1601,,,,,,,,,
55,Olmsted,174,ROCHESTER W5 P2,535,ROCHESTER,1382,,,,,,,,,
55,Olmsted,176,ROCHESTER W5 P3,535,ROCHESTER,1954,,,,,,,,,
55,Olmsted,178,ROCHESTER W5 P4,535,ROCHESTER,1643,,,,,,,,,
55,Olmsted,180,ROCHESTER W5 P5,535,ROCHESTER,2032,,,,,,,,,
55,Olmsted,182,ROCHESTER W5 P6,535,ROCHESTER,1055,,,,,,,,,
55,Olmsted,184,ROCHESTER W5 P7,535,ROCHESTER,2674,,,,,,,,,
55,Olmsted,186,ROCHESTER W5 P8,535,ROCHESTER,562,,,,,,,,,
55,Olmsted,194,ROCHESTER W6 P1,535,ROCHESTER,2097,,,,,,,,,
55,Olmsted,196,ROCHESTER W6 P2,535,ROCHESTER,1867,,,,,,,,,
55,Olmsted,198,ROCHESTER W6 P3,535,ROCHESTER,1277,,,,,,,,,
55,Olmsted,200,ROCHESTER W6 P4,535,ROCHESTER,1824,,,,,,,,,
55,Olmsted,202,ROCHESTER W6 P5,535,ROCHESTER,771,,,,,,,,,
55,Olmsted,204,ROCHESTER W6 P6,535,ROCHESTER,824,,,,,,,,,
55,Olmsted,206,ROCHESTER W6 P7,535,ROCHESTER,1649,,,,,,,,,
55,Olmsted,208,ROCHESTER W6 P8,535,ROCHESTER,868,,,,,,,,,
55,Olmsted,210,ROCHESTER TWP P-1,531,BYRON,3,,,,,,,,,
55,Olmsted,210,ROCHESTER TWP P-1,534,STEWARTVILLE,3,,,,,,,,,
55,Olmsted,210,ROCHESTER TWP P-1,535,ROCHESTER,1442,,,,,,,,,
55,Olmsted,212,ROCHESTER TWP P-3,535,ROCHESTER,4,,,,,,,,,
55,Olmsted,213,ROCHESTER TWP P-4,535,ROCHESTER,49,,,,,,,,,
55,Olmsted,215,ROCK DELL TWP.,203,HAYFIELD,132,,,,,,,,,
55,Olmsted,215,ROCK DELL TWP.,204,KASSON-MANTORVILLE,7,,,,,,,,,
55,Olmsted,215,ROCK DELL TWP.,531,BYRON,107,,,,,,,,,
55,Olmsted,215,ROCK DELL TWP.,534,STEWARTVILLE,233,,,,,,,,,
55,Olmsted,220,SALEM TWP.,204,KASSON-MANTORVILLE,42,,,,,,,,,
55,Olmsted,220,SALEM TWP.,531,BYRON,721,,,,,,,,,
55,Olmsted,220,SALEM TWP.,535,ROCHESTER,16,,,,,,,,,
55,Olmsted,225,STEWARTVILLE,534,STEWARTVILLE,4035,,,,,,,,,
55,Olmsted,230,VIOLA TWP.,2899,PLAINVIEW-ELGIN-MILLVILLE,157,,,,,,,,,
55,Olmsted,230,VIOLA TWP.,533,DOVER-EYOTA,230,,,,,,,,,
55,Olmsted,230,VIOLA TWP.,535,ROCHESTER,15,,,,,,,,,
56,Otter Tail,5,AASTAD TWP,2342,WEST CENTRAL AREA,4,,,,,,,,,
56,Otter Tail,5,AASTAD TWP,544,FERGUS FALLS,128,,,,,,,,,
56,Otter Tail,10,AMOR TWP,542,BATTLE LAKE,261,,,,,,,,,
56,Otter Tail,10,AMOR TWP,549,PERHAM-DENT,100,,,,,,,,,
56,Otter Tail,15,AURDAL TWP,544,FERGUS FALLS,1051,,,,,,,,,
56,Otter Tail,15,AURDAL TWP,550,UNDERWOOD,66,,,,,,,,,
56,Otter Tail,20,BATTLE LAKE,542,BATTLE LAKE,616,,,,,,,,,
56,Otter Tail,25,BLOWERS TWP,2155,WADENA-DEER CREEK,9,,,,,,,,,
56,Otter Tail,25,BLOWERS TWP,553,NEW YORK MILLS,25,,,,,,,,,
56,Otter Tail,25,BLOWERS TWP,820,SEBEKA,126,,,,,,,,,
56,Otter Tail,30,BLUFFTON,2155,WADENA-DEER CREEK,121,,,,,,,,,
56,Otter Tail,35,BLUFFTON TWP,2155,WADENA-DEER CREEK,206,,,,,,,,,
56,Otter Tail,35,BLUFFTON TWP,553,NEW YORK MILLS,84,,,,,,,,,
56,Otter Tail,35,BLUFFTON TWP,820,SEBEKA,3,,,,,,,,,
56,Otter Tail,40,BUSE TWP,544,FERGUS FALLS,330,,,,,,,,,
56,Otter Tail,45,BUTLER TWP,549,PERHAM-DENT,31,,,,,,,,,
56,Otter Tail,45,BUTLER TWP,553,NEW YORK MILLS,154,,,,,,,,,
56,Otter Tail,50,CANDOR TWP,22,DETROIT LAKES,92,,,,,,,,,
56,Otter Tail,50,CANDOR TWP,23,FRAZEE-VERGAS,174,,,,,,,,,
56,Otter Tail,50,CANDOR TWP,548,PELICAN RAPIDS,5,,,,,,,,,
56,Otter Tail,50,CANDOR TWP,549,PERHAM-DENT,193,,,,,,,,,
56,Otter Tail,55,CARLISLE TWP,544,FERGUS FALLS,111,,,,,,,,,
56,Otter Tail,55,CARLISLE TWP,846,BRECKENRIDGE,1,,,,,,,,,
56,Otter Tail,60,CLITHERALL,542,BATTLE LAKE,44,,,,,,,,,
56,Otter Tail,65,CLITHERALL TWP,542,BATTLE LAKE,425,,,,,,,,,
56,Otter Tail,70,COMPTON TWP,2155,WADENA-DEER CREEK,458,,,,,,,,,
56,Otter Tail,75,CORLISS TWP,549,PERHAM-DENT,423,,,,,,,,,
56,Otter Tail,75,CORLISS TWP,553,NEW YORK MILLS,5,,,,,,,,,
56,Otter Tail,80,DALTON,544,FERGUS FALLS,153,,,,,,,,,
56,Otter Tail,85,DANE PRAIRIE TWP,544,FERGUS FALLS,434,,,,,,,,,
56,Otter Tail,85,DANE PRAIRIE TWP,550,UNDERWOOD,202,,,,,,,,,
56,Otter Tail,90,DEAD LAKE TWP,542,BATTLE LAKE,11,,,,,,,,,
56,Otter Tail,90,DEAD LAKE TWP,549,PERHAM-DENT,387,,,,,,,,,
56,Otter Tail,95,DEER CREEK,2155,WADENA-DEER CREEK,183,,,,,,,,,
56,Otter Tail,100,DEER CREEK TWP,2155,WADENA-DEER CREEK,138,,,,,,,,,
56,Otter Tail,100,DEER CREEK TWP,553,NEW YORK MILLS,80,,,,,,,,,
56,Otter Tail,105,DENT,549,PERHAM-DENT,107,,,,,,,,,
56,Otter Tail,110,DORA TWP,548,PELICAN RAPIDS,134,,,,,,,,,
56,Otter Tail,110,DORA TWP,549,PERHAM-DENT,465,,,,,,,,,
56,Otter Tail,115,DUNN TWP,22,DETROIT LAKES,43,,,,,,,,,
56,Otter Tail,115,DUNN TWP,23,FRAZEE-VERGAS,1,,,,,,,,,
56,Otter Tail,115,DUNN TWP,2889,LAKE PARK AUDUBON,7,,,,,,,,,
56,Otter Tail,115,DUNN TWP,548,PELICAN RAPIDS,641,,,,,,,,,
56,Otter Tail,120,EAGLE LAKE TWP,261,ASHBY,91,,,,,,,,,
56,Otter Tail,120,EAGLE LAKE TWP,2908,BRANDON-EVANSVILLE,33,,,,,,,,,
56,Otter Tail,120,EAGLE LAKE TWP,542,BATTLE LAKE,190,,,,,,,,,
56,Otter Tail,125,EASTERN TWP,547,PARKERS PRAIRIE,177,,,,,,,,,
56,Otter Tail,130,EDNA TWP,549,PERHAM-DENT,690,,,,,,,,,
56,Otter Tail,135,EFFINGTON TWP,545,HENNING,3,,,,,,,,,
56,Otter Tail,135,EFFINGTON TWP,547,PARKERS PRAIRIE,170,,,,,,,,,
56,Otter Tail,140,ELIZABETH,544,FERGUS FALLS,96,,,,,,,,,
56,Otter Tail,145,ELIZABETH TWP,544,FERGUS FALLS,529,,,,,,,,,
56,Otter Tail,145,ELIZABETH TWP,548,PELICAN RAPIDS,77,,,,,,,,,
56,Otter Tail,150,ELMO TWP,545,HENNING,114,,,,,,,,,
56,Otter Tail,150,ELMO TWP,547,PARKERS PRAIRIE,68,,,,,,,,,
56,Otter Tail,150,ELMO TWP,786,BERTHA-HEWITT,20,,,,,,,,,
56,Otter Tail,155,ERHARD,548,PELICAN RAPIDS,81,,,,,,,,,
56,Otter Tail,160,ERHARDS GROVE TWP,548,PELICAN RAPIDS,309,,,,,,,,,
56,Otter Tail,165,EVERTS TWP,542,BATTLE LAKE,626,,,,,,,,,
56,Otter Tail,170,FERGUS FALLS W-1 P-1,544,FERGUS FALLS,888,,,,,,,,,
56,Otter Tail,175,FERGUS FALLS W-1 P-2,544,FERGUS FALLS,915,,,,,,,,,
56,Otter Tail,180,FERGUS FALLS W-2 P-1,544,FERGUS FALLS,1063,,,,,,,,,
56,Otter Tail,185,FERGUS FALLS W-2 P-2,544,FERGUS FALLS,1096,,,,,,,,,
56,Otter Tail,186,FERGUS FALLS W-2 P-3,544,FERGUS FALLS,182,,,,,,,,,
56,Otter Tail,190,FERGUS FALLS W-3 P-1,544,FERGUS FALLS,1035,,,,,,,,,
56,Otter Tail,195,FERGUS FALLS W-3 P-2,544,FERGUS FALLS,1184,,,,,,,,,
56,Otter Tail,200,FERGUS FALLS W-4 P-1,544,FERGUS FALLS,1176,,,,,,,,,
56,Otter Tail,205,FERGUS FALLS W-4 P-2,544,FERGUS FALLS,1039,,,,,,,,,
56,Otter Tail,210,FERGUS FALLS TWP,544,FERGUS FALLS,509,,,,,,,,,
56,Otter Tail,215,FOLDEN TWP,545,HENNING,173,,,,,,,,,
56,Otter Tail,215,FOLDEN TWP,547,PARKERS PRAIRIE,34,,,,,,,,,
56,Otter Tail,220,FRIBERG TWP,544,FERGUS FALLS,238,,,,,,,,,
56,Otter Tail,220,FRIBERG TWP,548,PELICAN RAPIDS,128,,,,,,,,,
56,Otter Tail,220,FRIBERG TWP,550,UNDERWOOD,201,,,,,,,,,
56,Otter Tail,225,GIRARD TWP,542,BATTLE LAKE,301,,,,,,,,,
56,Otter Tail,225,GIRARD TWP,545,HENNING,303,,,,,,,,,
56,Otter Tail,230,GORMAN TWP,23,FRAZEE-VERGAS,68,,,,,,,,,
56,Otter Tail,230,GORMAN TWP,549,PERHAM-DENT,266,,,,,,,,,
56,Otter Tail,235,HENNING,545,HENNING,530,,,,,,,,,
56,Otter Tail,240,HENNING TWP,545,HENNING,277,,,,,,,,,
56,Otter Tail,245,HOBART TWP,23,FRAZEE-VERGAS,315,,,,,,,,,
56,Otter Tail,245,HOBART TWP,549,PERHAM-DENT,300,,,,,,,,,
56,Otter Tail,250,HOMESTEAD TWP,553,NEW YORK MILLS,248,,,,,,,,,
56,Otter Tail,255,INMAN TWP,2155,WADENA-DEER CREEK,53,,,,,,,,,
56,Otter Tail,255,INMAN TWP,545,HENNING,119,,,,,,,,,
56,Otter Tail,260,LEAF LAKE TWP,2155,WADENA-DEER CREEK,4,,,,,,,,,
56,Otter Tail,260,LEAF LAKE TWP,545,HENNING,363,,,,,,,,,
56,Otter Tail,260,LEAF LAKE TWP,549,PERHAM-DENT,4,,,,,,,,,
56,Otter Tail,260,LEAF LAKE TWP,553,NEW YORK MILLS,77,,,,,,,,,
56,Otter Tail,265,LEAF MOUNTAIN TWP,2908,BRANDON-EVANSVILLE,8,,,,,,,,,
56,Otter Tail,265,LEAF MOUNTAIN TWP,542,BATTLE LAKE,146,,,,,,,,,
56,Otter Tail,265,LEAF MOUNTAIN TWP,547,PARKERS PRAIRIE,60,,,,,,,,,
56,Otter Tail,270,LIDA TWP,548,PELICAN RAPIDS,628,,,,,,,,,
56,Otter Tail,275,MAINE TWP,542,BATTLE LAKE,222,,,,,,,,,
56,Otter Tail,275,MAINE TWP,544,FERGUS FALLS,2,,,,,,,,,
56,Otter Tail,275,MAINE TWP,549,PERHAM-DENT,37,,,,,,,,,
56,Otter Tail,275,MAINE TWP,550,UNDERWOOD,245,,,,,,,,,
56,Otter Tail,280,MAPLEWOOD TWP,548,PELICAN RAPIDS,207,,,,,,,,,
56,Otter Tail,285,NEWTON TWP,2155,WADENA-DEER CREEK,4,,,,,,,,,
56,Otter Tail,285,NEWTON TWP,553,NEW YORK MILLS,538,,,,,,,,,
56,Otter Tail,290,NEW YORK MILLS,553,NEW YORK MILLS,729,,,,,,,,,
56,Otter Tail,295,NIDAROS TWP,542,BATTLE LAKE,229,,,,,,,,,
56,Otter Tail,295,NIDAROS TWP,545,HENNING,76,,,,,,,,,
56,Otter Tail,300,NORWEGIAN GROVE TWP,146,BARNESVILLE,17,,,,,,,,,
56,Otter Tail,300,NORWEGIAN GROVE TWP,548,PELICAN RAPIDS,215,,,,,,,,,
56,Otter Tail,305,OAK VALLEY TWP,2155,WADENA-DEER CREEK,98,,,,,,,,,
56,Otter Tail,305,OAK VALLEY TWP,786,BERTHA-HEWITT,111,,,,,,,,,
